sorted,query,city,name,address,website,email,flagged
true,Soap store,Los Angeles,Suhay’s Soaps,"7814 Florence Ave, Downey, CA 90240, United States",http://www.suhayssoaps.com/,,
true,Soap store,Los Angeles,TheNaturalSoaps,"13754 Sherman Way, Van Nuys, CA 91405, United States",https://thenaturalsoaps.com/,,
true,Soap store,Los Angeles,Pour Le Bain,"6721 Greenleaf Ave, Whittier, CA 90601, United States",,,
true,Soap store,Los Angeles,Nectar Life | Universal City Walk,"100 Universal City Plaza #137, Universal City, CA 91608, United States",http://www.nectarusa.com/,,
true,Soap store,Los Angeles,LATHER,"40 W Colorado Blvd, Pasadena, CA 91105, United States",http://www.lather.com/,,
true,Soap store,Los Angeles,Fill Up Buttercup - Costa Mesa,"1125 Victoria St Unit C, Costa Mesa, CA 92627, United States",http://www.fillupbuttercup.com/,,
true,Soap store,Los Angeles,Forest Nymphs Vegan Bath & Body,"214 Main St, Seal Beach, CA 90740, United States",https://www.forestnymphsbathandbody.com/,,
true,Soap store,Los Angeles,Nectar Bath Treats,"3333 Bristol St, Costa Mesa, CA 92626, United States",http://www.nectarusa.com/,,
true,Soap store,Los Angeles,Ash Bay Soap,"314 Elm Ave, Long Beach, CA 90802, United States",,,
true,Soap store,Los Angeles,Apricoty,"1351 Pleasantridge Dr, Altadena, CA 91001, United States",https://apricoty.com/,,
true,Soap store,Los Angeles,Le Pink,"3208 W Sunset Blvd, Los Angeles, CA 90026, United States",http://www.lepinkandco.com/,,
true,Soap store,Los Angeles,Eco Now - Anaheim,"207 W Center Street Promenade, Anaheim, CA 92805, United States",http://www.econowca.com/,,
true,Soap store,Los Angeles,The Crafty Soaps,"We are Inside the packing house Kiosk, 532 W 1st St #1, Claremont, CA 91711, United States",,,
true,Soap store,Los Angeles,Crystal Bar Soap,"15823 Monte St # 104, Sylmar, CA 91342, United States",https://www.crystalbarsoap.com/,,
true,Soap store,Los Angeles,Body Butter Lady,"320 S Market St, Inglewood, CA 90301, United States",http://www.bodybutterlady.com/,,
true,Soap store,Los Angeles,BYO Long Beach - Downtown LB,"431 E 1st St, Long Beach, CA 90802, United States",http://www.byolongbeach.com/,,
true,Soap store,Los Angeles,Unearth Malee Organic Soaps,"1326 Monte Vista Ave #2, Upland, CA 91786, United States",http://www.unearthmalee.com/,,
true,Soap store,Los Angeles,Granny Squad,"2414 James M Wood Blvd #B, Los Angeles, CA 90006, United States",,,
true,Soap store,Los Angeles,Soapish,"24353 Main St, Newhall, CA 91321, United States",https://soapish.com/,,
true,Soap store,Los Angeles,Soaps by Martin,"11800 Kittridge St #12, North Hollywood, CA 91606, United States",https://soapsbymartin.square.site/s/shop?page=1&limit=60&sort_by=popularity_score&sort_order=desc,,
true,Soap store,Los Angeles,Shugar Soap Works,"5955 Rickenbacker Rd, Commerce, CA 90040, United States",http://www.shugarsoapworks.com/#!contact/c24vq,,
true,Soap store,Los Angeles,Anything Skins,"18723 Via Princessa Unit 90, Newhall, CA 91321, United States",https://www.anythingskins.com/,,
true,Soap store,Los Angeles,Larissa Love,"1129 Montana Ave, Santa Monica, CA 90403, United States",https://www.larissalovecosmetics.com/,,
true,Soap store,Los Angeles,Dr Squatch soap,"4065 Glencoe Ave #300b, Marina Del Rey, CA 90292, United States",https://www.drsquatch.com/,,
true,Soap store,Los Angeles,Essence of Nature,"6333 W 3rd St #524, Los Angeles, CA 90036, United States",,,
true,Soap store,Los Angeles,Aroma Scent,"833 S Western Ave # 18, Los Angeles, CA 90005, United States",,,
true,Soap store,Los Angeles,Mrs Panda Soap Co,"9868 De Soto Ave, Chatsworth, CA 91311, United States",https://mrspandasoapco.com/,,
true,Soap store,Los Angeles,Zemala Natur'el,"Pier, Manhattan Beach, CA 90266, United States",,,
true,Soap store,Los Angeles,Et Toi Soap,"712 S Santa Fe Ave, Los Angeles, CA 90021, United States",,,
true,Soap store,Los Angeles,The Black Barbershop Trading Company,"212 E Regent St, Inglewood, CA 90301, United States",,,
true,Soap store,Los Angeles,Aves Soap Co.,"1114 W Greenhaven St, Covina, CA 91722, United States",,,
true,Soap store,Los Angeles,The Well Refill,"120 S Topanga Canyon Blvd Suite 100, Topanga, CA 90290, United States",http://thewellrefill.com/,,
true,Soap store,Los Angeles,My Zero Waste Store,"25 S El Molino Ave, Pasadena, CA 91101, United States",https://www.myzerowastestore.com/,,
true,Boutique Cosmetics Store,Los Angeles,Queen Angel Shop,"5609 Yolanda Ave, Tarzana, CA 91356, United States",http://www.queenangelshop.com/,,
true,Boutique Cosmetics Store,Los Angeles,Pixi Beauty Boutique L.A.,"10250 Santa Monica Blvd Suite 2380 Suite 2380, Los Angeles, CA 90067, United States",http://pixibeauty.com/,,
true,Boutique Cosmetics Store,Los Angeles,luxury Beauty store,"4957 Sycamore Terrace #1/2, Los Angeles, CA 90042, United States",https://www.luxurybeautystore.us/,,
true,Boutique Cosmetics Store,Los Angeles,M Beauty,"5555 Whittier Blvd, Commerce, CA 90022, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Coastline Beauty Inc.,"1120 Santee St suite d, Los Angeles, CA 90015, United States",https://www.ebay.com/str/coastlinebeauty,,
true,Boutique Cosmetics Store,Los Angeles,GiGi's Cosmetics Boutique,"9200 Bolsa Ave Suite 131 - 3, Westminster, CA 92683, United States",http://www.gigiscosmetics.net/,,
true,Boutique Cosmetics Store,Los Angeles,Heavenly Beauty Boutique,"9303 S Vermont Ave, Los Angeles, CA 90044, United States",https://heavenlybeauty.glideapp.io/,,
true,Boutique Cosmetics Store,Los Angeles,Arirang Total Cosmetics: Korean Beauty Supplies & Cosmetics,"9580 Garden Grove Blvd #301, Garden Grove, CA 92844, United States",,,
true,Boutique Cosmetics Store,Los Angeles,VIOLET GREY,"8452 Melrose Pl, Los Angeles, CA 90069, United States",http://www.violetgrey.com/,,
true,Boutique Cosmetics Store,Los Angeles,Tina G Cosmetics,"305 N Yale Ave, Claremont, CA 91711, United States",http://www.tinagcosmetics.com/,,
true,Boutique Cosmetics Store,Los Angeles,Heavenly Beauty Studio,"1000 W 93rd St, Los Angeles, CA 90044, United States",http://heavenlybeauty.glideapp.io/,,
true,Soap store,Los Angeles,Feel Good Market,"110 Harvard Ave N, Claremont, CA 91711, United States",https://www.feelgoodmarket.com/,,
true,Soap store,Los Angeles,Shibuyala (Arcadia Mall),"400 S Baldwin Ave B13, Arcadia, CA 91007, United States",http://www.shibuyala.com/,,
true,Soap store,Los Angeles,Allison's Goods,"815 N Harbor Blvd, Fullerton, CA 92832, United States",http://www.allisonsgoods.com/,,
true,Soap store,Los Angeles,Barato Discount Store,"4982 Whittier Blvd, East Los Angeles, CA 90022, United States",http://barato-discount-store.lany.io/,,
true,Soap store,Los Angeles,Indiana 99 ¢ent Store,"1522 N Indiana St, Los Angeles, CA 90063, United States",,,
true,Soap store,Los Angeles,VITATIV Cosmetics Store,"116 W Garvey Ave A, Monterey Park, CA 91754, United States",,,
true,Soap store,Los Angeles,Assi's K-Beauti,"333 S Alameda St #112, Los Angeles, CA 90013, United States",,,
true,Soap store,Los Angeles,Flor’s 99 Store,"3231 E Florence Ave, Huntington Park, CA 90255, United States",,,
true,Soap store,Los Angeles,Shugar Soapworks Inc,"724 E 61st St, Los Angeles, CA 90001, United States",,,
true,Soap store,Los Angeles,Diptyque The Grove,"189 The Grove Dr Space Q-03, Los Angeles, CA 90036, United States",https://stores.diptyqueparis.com/en/diptyque-the-grove,,
true,Soap store,Los Angeles,Palace Beauty Galleria,"3250 W Olympic Blvd #214, Los Angeles, CA 90006, United States",https://www.shoppalacebeauty.com/,,
true,Soap store,Los Angeles,Larchmont Beauty Center,"208 N Larchmont Blvd, Los Angeles, CA 90004, United States",http://larchmontbeauty.com/,,
true,Soap store,Los Angeles,Kiehl's Since 1851,"6333 W 3rd St, Los Angeles, CA 90036, United States",https://stores.kiehls.com/ca/los-angeles/6333-west-3rd-street.html,,
true,Soap store,Los Angeles,Diptyque Larchmont,"202 N Larchmont Blvd, Los Angeles, CA 90004, United States",https://stores.diptyqueparis.com/en/diptyque-larchmont,,
true,Soap store,Los Angeles,Zatik Inc.,"509 S Flower St, Burbank, CA 91502, United States",http://www.zatiknaturals.com/,,
true,Soap store,Los Angeles,Rite Aid,"1744 W 6th St, Los Angeles, CA 90017, United States",https://www.riteaid.com/locations/ca/los-angeles/1744-west-sixth-street.html,,
true,Soap store,Los Angeles,Warner Bros. Studio Store,"3400 Warner Blvd, Burbank, CA 91505, United States",https://www.wbstudiotour.com/tour/warner-bros-studio-store/,,
true,Soap store,Los Angeles,Bubbs & Drizzle Body Goods,"25846-1/2 McBean Pkwy, Santa Clarita, CA 91355, United States",http://www.bubbsanddrizzle.com/,,
true,Soap store,Los Angeles,"The Goddess of Flame Spiritual Store, Psychic/ Medium, Hypnotherapy","21759 Ventura Blvd, Woodland Hills, CA 91364, United States",http://www.thegoddessofflame.com/,,
true,Soap store,Los Angeles,SARZ Candles & Soaps,"Encino, CA 91316, United States",,,
true,Soap store,Los Angeles,Toni O'Neill Skincare,"10573 W Pico Blvd #232, Los Angeles, CA 90064, United States",http://www.tonioneillskincare.com/,,
true,Soap store,Los Angeles,"Handy Market, Choice Meats, Wine Store, Craft Beer Shop, Bottle Shop, Butcher","2514 Magnolia Blvd #22, Burbank, CA 91505, United States",https://www.handymarketburbank.com/,,
true,Soap store,Los Angeles,Candle Delirium,"7980 Santa Monica Blvd, West Hollywood, CA 90046, United States",http://www.candledelirium.com/,,
true,Soap store,Los Angeles,Just 98¢ Store,"756 S Alvarado St, Los Angeles, CA 90057, United States",,,
true,Soap store,Los Angeles,Big Square,"831 N Pacific Ave, Glendale, CA 91203, United States",https://bigsquarestore.com/,,
true,Soap store,Los Angeles,re_ grocery,"12142 Ventura Blvd, Studio City, CA 91604, United States",http://www.regrocery.co/,,
true,Soap store,Los Angeles,Nappily Naturals & Apothecary,"4342 Degnan Blvd, Los Angeles, CA 90008, United States",http://www.nappilynaturals.com/,,
true,Soap store,Los Angeles,Saje Natural Wellness,"1421 Abbot Kinney Blvd, Venice, CA 90291, United States",https://www.saje.com/pages/store-locator,,
true,Soap store,Los Angeles,Earth Blends Herbs and Nutrition,"412 E Manchester Blvd, Inglewood, CA 90301, United States",http://www.earthblendshn.com/,,
true,Soap store,Los Angeles,Market,"6720 S Central Ave, Los Angeles, CA 90001, United States",,,
true,Soap store,Los Angeles,Bullgoose Shaving Supplies,"2370 W Carson St, Torrance, CA 90501, United States",https://bullgooseshaving.com/,,
true,Soap store,Los Angeles,Lucky Penny General Store,"1207 4th St, Santa Monica, CA 90401, United States",http://www.theluckypennygeneralstore.com/,,
true,Soap store,Los Angeles,Rooted,"3805 Atlantic Ave, Long Beach, CA 90807, United States",,,
true,Soap store,Los Angeles,Body Oil Store-- Exclusive Aroma Imports,"313 E 11th St, Los Angeles, CA 90015, United States",http://www.exclusivearomaimports.com/,,
true,Soap store,Los Angeles,BYO Long Beach,"140 N Marina Dr, Long Beach, CA 90803, United States",http://www.byolongbeach.com/,,
true,Soap store,Los Angeles,Earthy Artisan Soapery,"87 Lime Ave Apt 116, Long Beach, CA 90802, United States",https://www.earthyartisan.net/,,
true,Soap store,Los Angeles,Diptyque North Beverly,"312 N Beverly Dr, Beverly Hills, CA 90210, United States",https://stores.diptyqueparis.com/en/diptyque-north-beverly,,
true,Soap store,Los Angeles,Eco Now - Costa Mesa,"2930 Bristol St Unit A102, Costa Mesa, CA 92626, United States",http://www.econowca.com/,,
true,Soap store,Los Angeles,BADWAX,"221 W 4th St, Santa Ana, CA 92701, United States",https://badwax.com/,,
true,Soap store,Los Angeles,Zam Zam Perfume Inc.,"4293 Crenshaw Blvd, Los Angeles, CA 90008, United States",,,
true,Soap store,Los Angeles,Points Of Light Inc.,"2206 N Lakewood Blvd, Long Beach, CA 90815, United States",http://www.pointsoflight.com/,,
true,Soap store,Los Angeles,Natural Health Herbal Supplements,"1746 Spaulding Ave, Los Angeles, CA 90019, United States",https://naturalhealthherb.com/?utm_campaign=gmb,,
true,Soap store,Los Angeles,Rite Aid,"601 Pine Ave, Long Beach, CA 90802, United States",https://www.riteaid.com/locations/ca/long-beach/601-pine-avenue.html,,
true,Soap store,Los Angeles,Pop Soap,"401 Franklin St, Houston, TX 77201, United States",http://www.popsoapshop.com/,,
true,Boutique Cosmetics Store,Los Angeles,Beauty Corner,"18918 Gale Ave, Rowland Heights, CA 91748, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Nathalie Essence of Beauty Makeup Store,"500 Lakewood Ctr Mall Unit 39, Lakewood, CA 90712, United States",https://www.neobmakeupstore.com/collections/frontpage,,
true,Boutique Cosmetics Store,Los Angeles,Boss Babe Cosmetics,"1600 E Holt Ave SPC K10, Pomona, CA 91767, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Shiseido - Bella Ana,"1414 S Azusa Ave, West Covina, CA 91791, United States",,,
true,Boutique Cosmetics Store,Los Angeles,The makeup store,"5958 Whittier Blvd, East Los Angeles, CA 90022, United States",http://www.themakeupstoreonline.com/,,
true,Boutique Cosmetics Store,Los Angeles,Cosmetics and more,"447 S Los Angeles St, Los Angeles, CA 90013, United States",https://shopcosmeticsandmore.com/,,
true,Boutique Cosmetics Store,Los Angeles,purePhoria Beauty Store,"6708 Greenleaf Ave, Whittier, CA 90601, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Makeup & Gift Shop,"14343 Don Julian Rd, City of Industry, CA 91746, United States",http://www.makeupgiftshop.com/,,
true,Boutique Cosmetics Store,Los Angeles,Anna Cosmetics,"515 S Los Angeles St, Los Angeles, CA 90013, United States",,,
true,Boutique Cosmetics Store,Los Angeles,"RoseGlamBoutique, ️","1050 Lakes Dr #225, West Covina, CA 91790, United States",http://www.roseglamboutique.com/,,
true,Boutique Cosmetics Store,Los Angeles,Nordstrom,"500 Brea Mall, Brea, CA 92821, United States",https://www.nordstrom.com/store-details/nordstrom-brea-mall?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=321&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Nordstrom,"300 Los Cerritos Center, Cerritos, CA 90703, United States",https://www.nordstrom.com/store-details/nordstrom-los-cerritos-center?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=322&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Nordstrom The Grove,"189 The Grove Dr, Los Angeles, CA 90036, United States",https://www.nordstrom.com/store-details/nordstrom-the-grove?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=349&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,THE MOST (K-Fashion K-Beauty) Boutique,"3605 1/2 W 6th St, Los Angeles, CA 90020, United States",http://www.themostla.com/,,
true,Boutique Cosmetics Store,Los Angeles,CHANEL FRAGRANCE & BEAUTY,"655 N La Peer Dr, West Hollywood, CA 90069, United States","https://services.chanel.com/en_US/storelocator/store/violet+grey,+inc-60930.html?y_source=1_MTQ5MzA5MjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",,
true,Boutique Cosmetics Store,Los Angeles,Glenpro Beauty Center,"717 E California Ave, Glendale, CA 91206, United States",https://glenpro.beauty/,,
true,Boutique Cosmetics Store,Los Angeles,MAC Cosmetics,"2117 Galleria Way Space # DU09, Glendale, CA 91210, United States",https://stores.maccosmetics.com/us/ca/glendale/2117-glendale-galleria?y_source=1_MTMwMTUyMTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
true,Boutique Cosmetics Store,Los Angeles,Nordstrom,"21725 Victory Blvd, Canoga Park, CA 91303, United States",https://www.nordstrom.com/store-details/nordstrom-topanga?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=341&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Del Amo Fashion Center,"3525 W Carson St, Torrance, CA 90503, United States",https://www.simon.com/mall/del-amo-fashion-center,,
true,Boutique Cosmetics Store,Los Angeles,L'OCCITANE EN PROVENCE,"100 Citadel Dr, Commerce, CA 90040, United States",https://www.loccitane.com/on/demandware.store/Sites-OCC_US-Site/en_US/Stores-ShowStore?id=04OCST307&y_source=1_MTM3MjIxMzYtNzE1LWxvY2F0aW9uLndlYnNpdGU=,,
true,Boutique Cosmetics Store,Los Angeles,Julie's Beauty & Fashion accessories.,"23435 Avalon Blvd, Carson, CA 90745, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Lynwood Perfumes,"13016 Avalon Blvd, Los Angeles, CA 90061, United States",,,
true,Boutique Cosmetics Store,Los Angeles,The Makeup Stop,"2800 Main St unit 726, Santa Ana, CA 92705, United States",,,
true,Boutique Cosmetics Store,Los Angeles,The Room Beauty Shop,"20 City Blvd W Suite 907B, Orange, CA 92868, United States",http://www.theroombeautyshop.com/,,
true,Boutique Cosmetics Store,Los Angeles,Du Monde Cosmetics & Perfume,"9200 Bolsa Ave Suite 131, Westminster, CA 92683, United States",,,
true,Boutique Cosmetics Store,Los Angeles,The Makeup Shop,"616 S Main St, Santa Ana, CA 92701, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Discount Perfume & Cosmetics,"1440 S Anaheim Blvd Space H-24, Anaheim, CA 92805, United States",,,
true,Soap store,Los Angeles,Ralphs,"2600 W Victory Blvd, Burbank, CA 91505, United States",https://www.ralphs.com/stores/grocery/ca/burbank/victory-buena-vista/703/00648?cid=loc_70300648_gmb,,
true,Soap store,Los Angeles,Ralphs,"10900 Magnolia Blvd, North Hollywood, CA 91601, United States",https://www.ralphs.com/stores/grocery/ca/north-hollywood/north-hollywood-sc-magnolia-vineland-sc/703/00056?cid=loc_70300056_gmb,,
true,Soap store,Los Angeles,Ralphs,"1100 N San Fernando Blvd, Burbank, CA 91504, United States",https://www.ralphs.com/stores/grocery/ca/burbank/burbank/703/00712?cid=loc_70300712_gmb,,
true,Soap store,Los Angeles,Rite Aid,"531 N Glendale Ave, Glendale, CA 91206, United States",https://www.riteaid.com/locations/ca/glendale/531-north-glendale-avenue.html,,
true,Soap store,Los Angeles,Amazon Fresh,"5101 Lankershim Blvd, North Hollywood, CA 91601, United States",https://amzn.to/3cE3z9X,,
true,Soap store,Los Angeles,The Crooked Path,"2020 W Magnolia Blvd, Burbank, CA 91506, United States",http://www.thecrookedpathshop.com/,,
true,Soap store,Los Angeles,Ralphs,"19340 Soledad Canyon Rd, Canyon Country, CA 91351, United States",https://www.ralphs.com/stores/grocery/ca/canyon-country/canyon-country-village/703/00726?cid=loc_70300726_gmb,,
true,Soap store,Los Angeles,Market store,"13251 Filmore St, Pacoima, CA 91331, United States",,,
true,Soap store,Los Angeles,97 Cents Store,"27544 Sierra Hwy, Canyon Country, CA 91351, United States",,,
true,Soap store,Los Angeles,Ralphs,"10455 Sunland Blvd, Sunland, CA 91040, United States",https://www.ralphs.com/stores/grocery/ca/sunland/sunland-shopping-center/703/00049?cid=loc_70300049_gmb,,
true,Soap store,Los Angeles,Villalongin Market,"13947 Foothill Blvd, Sylmar, CA 91342, United States",,,
true,Soap store,Los Angeles,Soap Cherie,"218 Bedford Ave, Brooklyn, NY 11249, United States",http://soapcherie.com/,,
true,Soap store,Los Angeles,Ralphs,"7221 Woodman Ave, Van Nuys, CA 91405, United States",https://www.ralphs.com/stores/grocery/ca/van-nuys/sherman-way/703/00047?cid=loc_70300047_gmb,,
true,Soap store,Los Angeles,Ralphs,"8325 Laurel Canyon Blvd, Sun Valley, CA 91352, United States",https://www.ralphs.com/stores/grocery/ca/sun-valley/canyon-plaza/703/00017?cid=loc_70300017_gmb,,
true,Soap store,Los Angeles,Ralphs,"16940 Devonshire St, Granada Hills, CA 91344, United States",https://www.ralphs.com/stores/grocery/ca/granada-hills/north-hills-sc/703/00704?cid=loc_70300704_gmb,,
true,Soap store,Los Angeles,Ralphs,"17250 Saticoy St, Van Nuys, CA 91406, United States",https://www.ralphs.com/stores/grocery/ca/van-nuys/saticoy-plaza/703/00189?cid=loc_70300189_gmb,,
true,Soap store,Los Angeles,Ralphs,"21431 Devonshire St, Chatsworth, CA 91311, United States",https://www.ralphs.com/stores/grocery/ca/chatsworth/chatsworth-plaza/703/00710?cid=loc_70300710_gmb,,
true,Soap store,Los Angeles,Newhall Market (Side Store),"24621 Arch St, Newhall, CA 91321, United States",,,
true,Soap store,Los Angeles,98 Discount Store,"7344 Van Nuys Blvd # 3, Van Nuys, CA 91405, United States",,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"25930 McBean Pkwy, Valencia, CA 91355, United States",https://www.ralphs.com/stores/grocery/ca/valencia/granary-square/703/00727?cid=loc_70300727_gmb,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"19781 Rinaldi St, Northridge, CA 91326, United States",https://www.ralphs.com/stores/grocery/ca/northridge/porter-ranch/703/00127?cid=loc_70300127_gmb,,
true,Soap store,Los Angeles,Gran Dollar Store & More,"4030 Beverly Blvd, Los Angeles, CA 90004, United States",,,
true,Soap store,Los Angeles,Azteca 99¢+ Discount Store,"1662 E 41st St, Los Angeles, CA 90011, United States",,,
true,Soap store,Los Angeles,Indo-Asian Foods Convenience Store,"1713 Pico Blvd, Santa Monica, CA 90403, United States",,,
true,Soap store,Los Angeles,Mini Mart Grocery Store,"8503 Venice Blvd., Los Angeles, CA 90034, United States",,,
true,Soap store,Los Angeles,C & J Beauty Supply,"1029 W Martin Luther King Jr Blvd, Los Angeles, CA 90037, United States",,,
true,Soap store,Los Angeles,Ralphs,"260 S La Brea Ave, Los Angeles, CA 90036, United States",https://www.ralphs.com/stores/grocery/ca/los-angeles/la-brea/703/00039?cid=loc_70300039_gmb,,
true,Soap store,Los Angeles,Ralphs,"4754 Commons Way, Calabasas, CA 91302, United States",https://www.ralphs.com/stores/grocery/ca/calabasas/the-commons-at-calabasas/703/00205?cid=loc_70300205_gmb,,
true,Soap store,Los Angeles,Amazon Fresh,"6245 CA-27, Woodland Hills, CA 91367, United States",https://amzn.to/3cE3z9X,,
true,Soap store,Los Angeles,Cos Bar Brentwood Country Mart,"225 26th St Suite 1, Los Angeles, CA 90042, United States",https://cosbar.com/pages/store-events-cos-bar-brentwood-country-mart?utm_source=google&utm_medium=organic&utm_campaign=store_page,,
true,Soap store,Los Angeles,Amazon Fresh,"16325 Ventura Blvd, Encino, CA 91436, United States",https://amzn.to/3cE3z9X,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"5727 Kanan Rd, Agoura Hills, CA 91301, United States",https://www.ralphs.com/stores/grocery/ca/agoura/twin-oaks-shopping-center/703/00026?cid=loc_70300026_gmb,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"23841 Malibu Rd, Malibu, CA 90265, United States",https://www.ralphs.com/stores/grocery/ca/malibu/malibu-bay-colony/703/00731?cid=loc_70300731_gmb,,
true,Soap store,Los Angeles,L&K Market,"2127 Main St, Santa Monica, CA 90405, United States",,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"1644 Cloverfield Blvd, Santa Monica, CA 90404, United States",https://www.ralphs.com/stores/grocery/ca/santa-monica/olympic-cloverfield/703/00292?cid=loc_70300292_gmb,,
true,Soap store,Los Angeles,Topanga Creek General Store,"115 S Topanga Canyon Blvd #141, Topanga, CA 90290, United States",,,
true,Soap store,Los Angeles,Happy Travelers of Santa Monica,"1248 3rd Street Promenade, Santa Monica, CA 90401, United States",https://happytravelers.com/,,
true,Soap store,Los Angeles,Brentwood General Store,"1230 Montana Ave #108, Santa Monica, CA 90403, United States",http://brentwoodgeneralstore.com/,,
true,Soap store,Los Angeles,Ralphs,"910 Lincoln Blvd, Venice, CA 90291, United States",https://www.ralphs.com/stores/grocery/ca/venice/venice/703/00281?cid=loc_70300281_gmb,,
true,Soap store,Los Angeles,Erewhon Santa Monica,"2800 Wilshire Blvd, Santa Monica, CA 90403, United States",http://erewhonmarket.com/,,
true,Soap store,Los Angeles,Bristol Farms,"3105 Wilshire Blvd, Santa Monica, CA 90403, United States",http://www.bristolfarms.com/,,
true,Soap store,Los Angeles,Handmade Soap,"244 5th Ave, New York, NY 10001, United States",http://babata.nyc/contact-us/,,
true,Soap store,Los Angeles,Matrix Dropout Shop,"801 Ocean Front Walk suite 6, Venice, CA 90291, United States",http://www.matrixdropout.org/,,
true,Soap store,Los Angeles,Santa Monica Market,"2015 Main St, Santa Monica, CA 90405, United States",,,
true,Soap store,Los Angeles,Tehran Market,"1417 Wilshire Blvd, Santa Monica, CA 90403, United States",,,
true,Soap store,Los Angeles,The Soap Store,"2501 Sudderth Dr B, Ruidoso, NM 88345, United States",http://www.thesoapstoreruidoso.com/,,
true,Soap store,Los Angeles,Vicente Foods,"12027 San Vicente Blvd, Los Angeles, CA 90049, United States",http://www.vicentefoods.com/,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"12057 Wilshire Blvd, Los Angeles, CA 90025, United States",https://www.ralphs.com/stores/grocery/ca/los-angeles/bundy/703/00044?cid=loc_70300044_gmb,,
true,Soap store,Los Angeles,Trader Joe's,"500 Broadway, Santa Monica, CA 90401, United States",https://locations.traderjoes.com/ca/santa-monica/256/?utm_source=gmb&utm_medium=organic&utm_campaign=local,,
true,Soap store,Los Angeles,The Malibu Colony Company,"3835 Cross Creek Rd, Malibu, CA 90265, United States",http://www.malibucolonyco.com/,,
true,Soap store,Los Angeles,Kiehl's Since 1851,"1516 Montana Ave, Santa Monica, CA 90403, United States",https://stores.kiehls.com/ca/santa-monica/1516-montana-ave.html?y_source=1_NDcyMTUwNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,,
true,Soap store,Los Angeles,sammysoap,"123 W Argonne Dr, Kirkwood, MO 63122, United States",http://sammysoap.com/,,
true,Soap store,Los Angeles,Beach House Market,"1101 Ocean Front Walk, Venice, CA 90291, United States",,,
true,Soap store,Los Angeles,STEM Handmade Soap,"12405 Madison Ave, Lakewood, OH 44107, United States",https://stemsoaps.com/,,
true,Soap store,Los Angeles,Ralphs,"4760 W Pico Blvd, Los Angeles, CA 90019, United States",https://www.ralphs.com/stores/grocery/ca/los-angeles/pico-san-vincente/703/00291?cid=loc_70300291_gmb,,
true,Soap store,Los Angeles,My BBB Store,"3650 W Martin Luther King Jr Blvd Store 179, Los Angeles, CA 90008, United States",https://www.mybbbstore.com/,,
true,Soap store,Los Angeles,Whole Foods Market,"760 S Sepulveda Blvd, El Segundo, CA 90245, United States",https://www.wholefoodsmarket.com/stores/elsegundo?utm_source=google&utm_medium=organic&utm_campaign=listings,,
true,Soap store,Los Angeles,Ralphs Fresh Fare,"11727 W Olympic Blvd, Los Angeles, CA 90064, United States",https://www.ralphs.com/stores/grocery/ca/los-angeles/olympic-barrington/703/00210?cid=loc_70300210_gmb,,
true,Soap store,Los Angeles,Amazon Fresh,"6855 S La Cienega Blvd, Los Angeles, CA 90045, United States",https://amzn.to/3cE3z9X,,
true,Soap store,Los Angeles,Erewhon Venice,"585 Venice Blvd., Venice, CA 90291, United States",http://www.erewhonmarket.com/,,
true,Soap store,Los Angeles,Nijiya Market Sawtelle Store,"2130 Sawtelle Blvd # 105, Los Angeles, CA 90025, United States",http://www.nijiya.com/,,
true,Soap store,Los Angeles,99 cent plus store,"3800 W Imperial Hwy, Inglewood, CA 90303, United States",,,
true,Soap store,Los Angeles,HomeGoods,"11250 W Olympic Blvd, West Los Angeles, CA 90064, United States",http://www.homegoods.com/,,
true,Soap store,Los Angeles,Ralphs,"950 N La Brea Ave, Inglewood, CA 90302, United States",https://www.ralphs.com/stores/grocery/ca/inglewood/centinela-la-brea/703/00277?cid=loc_70300277_gmb,,
