lat,lng
36.61,-75.86
36.61,-75.59
36.61,-75.32
36.61,-75.05
36.61,-74.78
36.61,-74.51
36.61,-74.24
36.61,-73.97
36.61,-73.7
36.61,-73.43
36.61,-73.16
36.61,-72.89
36.61,-72.62
36.61,-72.35
36.61,-72.08
36.61,-71.81
36.61,-71.54
36.61,-71.27
36.61,-71.0
36.61,-70.73
36.61,-70.46
36.61,-70.19
36.61,-69.92
36.61,-69.65
36.61,-69.38
36.61,-69.11
36.61,-68.84
36.61,-68.57
36.61,-68.3
36.61,-68.03
36.61,-67.76
36.61,-67.49
36.61,-67.22
36.61,-66.95
36.61,-66.68
36.61,-66.41
36.61,-66.14
36.88,-125.0
36.88,-124.73
36.88,-124.46
36.88,-124.19
36.88,-123.92
36.88,-123.65
36.88,-123.38
36.88,-123.11
36.88,-122.84
36.88,-122.57
36.88,-122.3
36.88,-122.03
36.88,-121.76
36.88,-121.49
36.88,-121.22
36.88,-120.95
36.88,-120.68
36.88,-120.41
36.88,-120.14
36.88,-119.87
36.88,-119.6
36.88,-119.33
36.88,-119.06
36.88,-118.79
36.88,-118.52
36.88,-118.25
36.88,-117.98
36.88,-117.71
36.88,-117.44
36.88,-117.17
36.88,-116.9
36.88,-116.63
36.88,-116.36
36.88,-116.09
36.88,-115.82
36.88,-115.55
36.88,-115.28
36.88,-115.01
36.88,-114.74
36.88,-114.47
36.88,-114.2
36.88,-113.93
36.88,-113.66
36.88,-113.39
36.88,-113.12
36.88,-112.85
36.88,-112.58
36.88,-112.31
36.88,-112.04
36.88,-111.77
36.88,-111.5
36.88,-111.23
36.88,-110.96
36.88,-110.69
36.88,-110.42
36.88,-110.15
36.88,-109.88
36.88,-109.61
36.88,-109.34
36.88,-109.07
36.88,-108.8
36.88,-108.53
36.88,-108.26
36.88,-107.99
36.88,-107.72
36.88,-107.45
36.88,-107.18
36.88,-106.91
36.88,-106.64
36.88,-106.37
36.88,-106.1
36.88,-105.83
36.88,-105.56
36.88,-105.29
36.88,-105.02
36.88,-104.75
36.88,-104.48
36.88,-104.21
36.88,-103.94
36.88,-103.67
36.88,-103.4
36.88,-103.13
36.88,-102.86
36.88,-102.59
36.88,-102.32
36.88,-102.05
36.88,-101.78
36.88,-101.51
36.88,-101.24
36.88,-100.97
36.88,-100.7
36.88,-100.43
36.88,-100.16
36.88,-99.89
36.88,-99.62
36.88,-99.35
36.88,-99.08
36.88,-98.81
36.88,-98.54
36.88,-98.27
36.88,-98.0
36.88,-97.73
36.88,-97.46
36.88,-97.19
36.88,-96.92
36.88,-96.65
36.88,-96.38
36.88,-96.11
36.88,-95.84
36.88,-95.57
36.88,-95.3
36.88,-95.03
36.88,-94.76
36.88,-94.49
36.88,-94.22
36.88,-93.95
36.88,-93.68
36.88,-93.41
36.88,-93.14
36.88,-92.87
36.88,-92.6
36.88,-92.33
36.88,-92.06
36.88,-91.79
36.88,-91.52
36.88,-91.25
36.88,-90.98
36.88,-90.71
36.88,-90.44
36.88,-90.17
36.88,-89.9
36.88,-89.63
36.88,-89.36
36.88,-89.09
36.88,-88.82
36.88,-88.55
36.88,-88.28
36.88,-88.01
36.88,-87.74
36.88,-87.47
36.88,-87.2
36.88,-86.93
36.88,-86.66
36.88,-86.39
36.88,-86.12
36.88,-85.85
36.88,-85.58
36.88,-85.31
36.88,-85.04
36.88,-84.77
36.88,-84.5
36.88,-84.23
36.88,-83.96
36.88,-83.69
36.88,-83.42
36.88,-83.15
36.88,-82.88
36.88,-82.61
36.88,-82.34
36.88,-82.07
36.88,-81.8
36.88,-81.53
36.88,-81.26
36.88,-80.99
36.88,-80.72
36.88,-80.45
36.88,-80.18
36.88,-79.91
36.88,-79.64
36.88,-79.37
36.88,-79.1
36.88,-78.83
36.88,-78.56
36.88,-78.29
36.88,-78.02
36.88,-77.75
36.88,-77.48
36.88,-77.21
36.88,-76.94
36.88,-76.67
36.88,-76.4
36.88,-76.13
36.88,-75.86
36.88,-75.59
36.88,-75.32
36.88,-75.05
36.88,-74.78
36.88,-74.51
36.88,-74.24
36.88,-73.97
36.88,-73.7
36.88,-73.43
36.88,-73.16
36.88,-72.89
36.88,-72.62
36.88,-72.35
36.88,-72.08
36.88,-71.81
36.88,-71.54
36.88,-71.27
36.88,-71.0
36.88,-70.73
36.88,-70.46
36.88,-70.19
36.88,-69.92
36.88,-69.65
36.88,-69.38
36.88,-69.11
36.88,-68.84
36.88,-68.57
36.88,-68.3
36.88,-68.03
36.88,-67.76
36.88,-67.49
36.88,-67.22
36.88,-66.95
36.88,-66.68
36.88,-66.41
36.88,-66.14
37.15,-125.0
37.15,-124.73
37.15,-124.46
37.15,-124.19
37.15,-123.92
37.15,-123.65
37.15,-123.38
37.15,-123.11
37.15,-122.84
37.15,-122.57
37.15,-122.3
37.15,-122.03
37.15,-121.76
37.15,-121.49
37.15,-121.22
37.15,-120.95
37.15,-120.68
37.15,-120.41
37.15,-120.14
37.15,-119.87
37.15,-119.6
37.15,-119.33
37.15,-119.06
37.15,-118.79
37.15,-118.52
37.15,-118.25
37.15,-117.98
37.15,-117.71
37.15,-117.44
37.15,-117.17
37.15,-116.9
37.15,-116.63
37.15,-116.36
37.15,-116.09
37.15,-115.82
37.15,-115.55
37.15,-115.28
37.15,-115.01
37.15,-114.74
37.15,-114.47
37.15,-114.2
37.15,-113.93
37.15,-113.66
37.15,-113.39
37.15,-113.12
37.15,-112.85
37.15,-112.58
37.15,-112.31
37.15,-112.04
37.15,-111.77
37.15,-111.5
37.15,-111.23
37.15,-110.96
37.15,-110.69
37.15,-110.42
37.15,-110.15
37.15,-109.88
37.15,-109.61
37.15,-109.34
37.15,-109.07
37.15,-108.8
37.15,-108.53
37.15,-108.26
37.15,-107.99
37.15,-107.72
37.15,-107.45
37.15,-107.18
37.15,-106.91
37.15,-106.64
37.15,-106.37
37.15,-106.1
37.15,-105.83
37.15,-105.56
37.15,-105.29
37.15,-105.02
37.15,-104.75
37.15,-104.48
37.15,-104.21
37.15,-103.94
37.15,-103.67
37.15,-103.4
37.15,-103.13
37.15,-102.86
37.15,-102.59
37.15,-102.32
37.15,-102.05
37.15,-101.78
37.15,-101.51
37.15,-101.24
37.15,-100.97
37.15,-100.7
37.15,-100.43
37.15,-100.16
37.15,-99.89
37.15,-99.62
37.15,-99.35
37.15,-99.08
37.15,-98.81
37.15,-98.54
37.15,-98.27
37.15,-98.0
37.15,-97.73
37.15,-97.46
37.15,-97.19
37.15,-96.92
37.15,-96.65
37.15,-96.38
37.15,-96.11
37.15,-95.84
37.15,-95.57
37.15,-95.3
37.15,-95.03
37.15,-94.76
37.15,-94.49
37.15,-94.22
37.15,-93.95
37.15,-93.68
37.15,-93.41
37.15,-93.14
37.15,-92.87
37.15,-92.6
37.15,-92.33
37.15,-92.06
37.15,-91.79
37.15,-91.52
37.15,-91.25
37.15,-90.98
37.15,-90.71
37.15,-90.44
37.15,-90.17
37.15,-89.9
37.15,-89.63
37.15,-89.36
37.15,-89.09
37.15,-88.82
37.15,-88.55
37.15,-88.28
37.15,-88.01
37.15,-87.74
37.15,-87.47
37.15,-87.2
37.15,-86.93
37.15,-86.66
37.15,-86.39
37.15,-86.12
37.15,-85.85
37.15,-85.58
37.15,-85.31
37.15,-85.04
37.15,-84.77
37.15,-84.5
37.15,-84.23
37.15,-83.96
37.15,-83.69
37.15,-83.42
37.15,-83.15
37.15,-82.88
37.15,-82.61
37.15,-82.34
37.15,-82.07
37.15,-81.8
37.15,-81.53
37.15,-81.26
37.15,-80.99
37.15,-80.72
37.15,-80.45
37.15,-80.18
37.15,-79.91
37.15,-79.64
37.15,-79.37
37.15,-79.1
37.15,-78.83
37.15,-78.56
37.15,-78.29
37.15,-78.02
37.15,-77.75
37.15,-77.48
37.15,-77.21
37.15,-76.94
37.15,-76.67
37.15,-76.4
37.15,-76.13
37.15,-75.86
37.15,-75.59
37.15,-75.32
37.15,-75.05
37.15,-74.78
37.15,-74.51
37.15,-74.24
37.15,-73.97
37.15,-73.7
37.15,-73.43
37.15,-73.16
37.15,-72.89
37.15,-72.62
37.15,-72.35
37.15,-72.08
37.15,-71.81
37.15,-71.54
37.15,-71.27
37.15,-71.0
37.15,-70.73
37.15,-70.46
37.15,-70.19
37.15,-69.92
37.15,-69.65
37.15,-69.38
37.15,-69.11
37.15,-68.84
37.15,-68.57
37.15,-68.3
37.15,-68.03
37.15,-67.76
37.15,-67.49
37.15,-67.22
37.15,-66.95
37.15,-66.68
37.15,-66.41
37.15,-66.14
37.42,-125.0
37.42,-124.73
37.42,-124.46
37.42,-124.19
37.42,-123.92
37.42,-123.65
37.42,-123.38
37.42,-123.11
37.42,-122.84
37.42,-122.57
37.42,-122.3
37.42,-122.03
37.42,-121.76
37.42,-121.49
37.42,-121.22
37.42,-120.95
37.42,-120.68
37.42,-120.41
37.42,-120.14
37.42,-119.87
37.42,-119.6
37.42,-119.33
37.42,-119.06
37.42,-118.79
37.42,-118.52
37.42,-118.25
37.42,-117.98
37.42,-117.71
37.42,-117.44
37.42,-117.17
37.42,-116.9
37.42,-116.63
37.42,-116.36
37.42,-116.09
37.42,-115.82
37.42,-115.55
37.42,-115.28
37.42,-115.01
37.42,-114.74
37.42,-114.47
37.42,-114.2
37.42,-113.93
37.42,-113.66
37.42,-113.39
37.42,-113.12
37.42,-112.85
37.42,-112.58
37.42,-112.31
37.42,-112.04
37.42,-111.77
37.42,-111.5
37.42,-111.23
37.42,-110.96
37.42,-110.69
37.42,-110.42
37.42,-110.15
37.42,-109.88
37.42,-109.61
37.42,-109.34
37.42,-109.07
37.42,-108.8
37.42,-108.53
37.42,-108.26
37.42,-107.99
37.42,-107.72
37.42,-107.45
37.42,-107.18
37.42,-106.91
37.42,-106.64
37.42,-106.37
37.42,-106.1
37.42,-105.83
37.42,-105.56
37.42,-105.29
37.42,-105.02
37.42,-104.75
37.42,-104.48
37.42,-104.21
37.42,-103.94
37.42,-103.67
37.42,-103.4
37.42,-103.13
37.42,-102.86
37.42,-102.59
37.42,-102.32
37.42,-102.05
37.42,-101.78
37.42,-101.51
37.42,-101.24
37.42,-100.97
37.42,-100.7
37.42,-100.43
37.42,-100.16
37.42,-99.89
37.42,-99.62
37.42,-99.35
37.42,-99.08
37.42,-98.81
37.42,-98.54
37.42,-98.27
37.42,-98.0
37.42,-97.73
37.42,-97.46
37.42,-97.19
37.42,-96.92
37.42,-96.65
37.42,-96.38
37.42,-96.11
37.42,-95.84
37.42,-95.57
37.42,-95.3
37.42,-95.03
37.42,-94.76
37.42,-94.49
37.42,-94.22
37.42,-93.95
37.42,-93.68
37.42,-93.41
37.42,-93.14
37.42,-92.87
37.42,-92.6
37.42,-92.33
37.42,-92.06
37.42,-91.79
37.42,-91.52
37.42,-91.25
37.42,-90.98
37.42,-90.71
37.42,-90.44
37.42,-90.17
37.42,-89.9
37.42,-89.63
37.42,-89.36
37.42,-89.09
37.42,-88.82
37.42,-88.55
37.42,-88.28
37.42,-88.01
37.42,-87.74
37.42,-87.47
37.42,-87.2
37.42,-86.93
37.42,-86.66
37.42,-86.39
37.42,-86.12
37.42,-85.85
37.42,-85.58
37.42,-85.31
37.42,-85.04
37.42,-84.77
37.42,-84.5
37.42,-84.23
37.42,-83.96
37.42,-83.69
37.42,-83.42
37.42,-83.15
37.42,-82.88
37.42,-82.61
37.42,-82.34
37.42,-82.07
37.42,-81.8
37.42,-81.53
37.42,-81.26
37.42,-80.99
37.42,-80.72
37.42,-80.45
37.42,-80.18
37.42,-79.91
37.42,-79.64
37.42,-79.37
37.42,-79.1
37.42,-78.83
37.42,-78.56
37.42,-78.29
37.42,-78.02
37.42,-77.75
37.42,-77.48
37.42,-77.21
37.42,-76.94
37.42,-76.67
37.42,-76.4
37.42,-76.13
37.42,-75.86
37.42,-75.59
37.42,-75.32
37.42,-75.05
37.42,-74.78
37.42,-74.51
37.42,-74.24
37.42,-73.97
37.42,-73.7
37.42,-73.43
37.42,-73.16
37.42,-72.89
37.42,-72.62
37.42,-72.35
37.42,-72.08
37.42,-71.81
37.42,-71.54
37.42,-71.27
37.42,-71.0
37.42,-70.73
37.42,-70.46
37.42,-70.19
37.42,-69.92
37.42,-69.65
37.42,-69.38
37.42,-69.11
37.42,-68.84
37.42,-68.57
37.42,-68.3
37.42,-68.03
37.42,-67.76
37.42,-67.49
37.42,-67.22
37.42,-66.95
37.42,-66.68
37.42,-66.41
37.42,-66.14
37.69,-125.0
37.69,-124.73
37.69,-124.46
37.69,-124.19
37.69,-123.92
37.69,-123.65
37.69,-123.38
37.69,-123.11
37.69,-122.84
37.69,-122.57
37.69,-122.3
37.69,-122.03
37.69,-121.76
37.69,-121.49
37.69,-121.22
37.69,-120.95
37.69,-120.68
37.69,-120.41
37.69,-120.14
37.69,-119.87
37.69,-119.6
37.69,-119.33
37.69,-119.06
37.69,-118.79
37.69,-118.52
37.69,-118.25
37.69,-117.98
37.69,-117.71
37.69,-117.44
37.69,-117.17
37.69,-116.9
37.69,-116.63
37.69,-116.36
37.69,-116.09
37.69,-115.82
37.69,-115.55
37.69,-115.28
37.69,-115.01
37.69,-114.74
37.69,-114.47
37.69,-114.2
37.69,-113.93
37.69,-113.66
37.69,-113.39
37.69,-113.12
37.69,-112.85
37.69,-112.58
37.69,-112.31
37.69,-112.04
37.69,-111.77
37.69,-111.5
37.69,-111.23
37.69,-110.96
37.69,-110.69
37.69,-110.42
37.69,-110.15
37.69,-109.88
37.69,-109.61
37.69,-109.34
37.69,-109.07
37.69,-108.8
37.69,-108.53
37.69,-108.26
37.69,-107.99
37.69,-107.72
37.69,-107.45
37.69,-107.18
37.69,-106.91
37.69,-106.64
37.69,-106.37
37.69,-106.1
37.69,-105.83
37.69,-105.56
37.69,-105.29
37.69,-105.02
37.69,-104.75
37.69,-104.48
37.69,-104.21
37.69,-103.94
37.69,-103.67
37.69,-103.4
37.69,-103.13
37.69,-102.86
37.69,-102.59
37.69,-102.32
37.69,-102.05
37.69,-101.78
37.69,-101.51
37.69,-101.24
37.69,-100.97
37.69,-100.7
37.69,-100.43
37.69,-100.16
37.69,-99.89
37.69,-99.62
37.69,-99.35
37.69,-99.08
37.69,-98.81
37.69,-98.54
37.69,-98.27
37.69,-98.0
37.69,-97.73
37.69,-97.46
37.69,-97.19
37.69,-96.92
37.69,-96.65
37.69,-96.38
37.69,-96.11
37.69,-95.84
37.69,-95.57
37.69,-95.3
37.69,-95.03
37.69,-94.76
37.69,-94.49
37.69,-94.22
37.69,-93.95
37.69,-93.68
37.69,-93.41
37.69,-93.14
37.69,-92.87
37.69,-92.6
37.69,-92.33
37.69,-92.06
37.69,-91.79
37.69,-91.52
37.69,-91.25
37.69,-90.98
37.69,-90.71
37.69,-90.44
37.69,-90.17
37.69,-89.9
37.69,-89.63
37.69,-89.36
37.69,-89.09
37.69,-88.82
37.69,-88.55
37.69,-88.28
37.69,-88.01
37.69,-87.74
37.69,-87.47
37.69,-87.2
37.69,-86.93
37.69,-86.66
37.69,-86.39
37.69,-86.12
37.69,-85.85
37.69,-85.58
37.69,-85.31
37.69,-85.04
37.69,-84.77
37.69,-84.5
37.69,-84.23
37.69,-83.96
37.69,-83.69
37.69,-83.42
37.69,-83.15
37.69,-82.88
37.69,-82.61
37.69,-82.34
37.69,-82.07
37.69,-81.8
37.69,-81.53
37.69,-81.26
37.69,-80.99
37.69,-80.72
37.69,-80.45
37.69,-80.18
37.69,-79.91
37.69,-79.64
37.69,-79.37
37.69,-79.1
37.69,-78.83
37.69,-78.56
37.69,-78.29
37.69,-78.02
37.69,-77.75
37.69,-77.48
37.69,-77.21
37.69,-76.94
37.69,-76.67
37.69,-76.4
37.69,-76.13
37.69,-75.86
37.69,-75.59
37.69,-75.32
37.69,-75.05
37.69,-74.78
37.69,-74.51
37.69,-74.24
37.69,-73.97
37.69,-73.7
37.69,-73.43
37.69,-73.16
37.69,-72.89
37.69,-72.62
37.69,-72.35
37.69,-72.08
37.69,-71.81
37.69,-71.54
37.69,-71.27
37.69,-71.0
37.69,-70.73
37.69,-70.46
37.69,-70.19
37.69,-69.92
37.69,-69.65
37.69,-69.38
37.69,-69.11
37.69,-68.84
37.69,-68.57
37.69,-68.3
37.69,-68.03
37.69,-67.76
37.69,-67.49
37.69,-67.22
37.69,-66.95
37.69,-66.68
37.69,-66.41
37.69,-66.14
37.96,-125.0
37.96,-124.73
37.96,-124.46
37.96,-124.19
37.96,-123.92
37.96,-123.65
37.96,-123.38
37.96,-123.11
37.96,-122.84
37.96,-122.57
37.96,-122.3
37.96,-122.03
37.96,-121.76
37.96,-121.49
37.96,-121.22
37.96,-120.95
37.96,-120.68
37.96,-120.41
37.96,-120.14
37.96,-119.87
37.96,-119.6
37.96,-119.33
37.96,-119.06
37.96,-118.79
37.96,-118.52
37.96,-118.25
37.96,-117.98
37.96,-117.71
37.96,-117.44
37.96,-117.17
37.96,-116.9
37.96,-116.63
37.96,-116.36
37.96,-116.09
37.96,-115.82
37.96,-115.55
37.96,-115.28
37.96,-115.01
37.96,-114.74
37.96,-114.47
37.96,-114.2
37.96,-113.93
37.96,-113.66
37.96,-113.39
37.96,-113.12
37.96,-112.85
37.96,-112.58
37.96,-112.31
37.96,-112.04
37.96,-111.77
37.96,-111.5
37.96,-111.23
37.96,-110.96
37.96,-110.69
37.96,-110.42
37.96,-110.15
37.96,-109.88
37.96,-109.61
37.96,-109.34
37.96,-109.07
37.96,-108.8
37.96,-108.53
37.96,-108.26
37.96,-107.99
37.96,-107.72
37.96,-107.45
37.96,-107.18
37.96,-106.91
37.96,-106.64
37.96,-106.37
37.96,-106.1
37.96,-105.83
37.96,-105.56
37.96,-105.29
37.96,-105.02
37.96,-104.75
37.96,-104.48
37.96,-104.21
37.96,-103.94
37.96,-103.67
37.96,-103.4
37.96,-103.13
37.96,-102.86
37.96,-102.59
37.96,-102.32
37.96,-102.05
37.96,-101.78
37.96,-101.51
37.96,-101.24
37.96,-100.97
37.96,-100.7
37.96,-100.43
37.96,-100.16
37.96,-99.89
37.96,-99.62
37.96,-99.35
37.96,-99.08
37.96,-98.81
37.96,-98.54
37.96,-98.27
37.96,-98.0
37.96,-97.73
37.96,-97.46
37.96,-97.19
37.96,-96.92
37.96,-96.65
37.96,-96.38
37.96,-96.11
37.96,-95.84
37.96,-95.57
37.96,-95.3
37.96,-95.03
37.96,-94.76
37.96,-94.49
37.96,-94.22
37.96,-93.95
37.96,-93.68
37.96,-93.41
37.96,-93.14
37.96,-92.87
37.96,-92.6
37.96,-92.33
37.96,-92.06
37.96,-91.79
37.96,-91.52
37.96,-91.25
37.96,-90.98
37.96,-90.71
37.96,-90.44
37.96,-90.17
37.96,-89.9
37.96,-89.63
37.96,-89.36
37.96,-89.09
37.96,-88.82
37.96,-88.55
37.96,-88.28
37.96,-88.01
37.96,-87.74
37.96,-87.47
37.96,-87.2
37.96,-86.93
37.96,-86.66
37.96,-86.39
37.96,-86.12
37.96,-85.85
37.96,-85.58
37.96,-85.31
37.96,-85.04
37.96,-84.77
37.96,-84.5
37.96,-84.23
37.96,-83.96
37.96,-83.69
37.96,-83.42
37.96,-83.15
37.96,-82.88
37.96,-82.61
37.96,-82.34
37.96,-82.07
37.96,-81.8
37.96,-81.53
37.96,-81.26
37.96,-80.99
37.96,-80.72
37.96,-80.45
37.96,-80.18
37.96,-79.91
37.96,-79.64
37.96,-79.37
37.96,-79.1
37.96,-78.83
37.96,-78.56
37.96,-78.29
37.96,-78.02
37.96,-77.75
37.96,-77.48
37.96,-77.21
37.96,-76.94
37.96,-76.67
37.96,-76.4
37.96,-76.13
37.96,-75.86
37.96,-75.59
37.96,-75.32
37.96,-75.05
37.96,-74.78
37.96,-74.51
37.96,-74.24
37.96,-73.97
37.96,-73.7
37.96,-73.43
37.96,-73.16
37.96,-72.89
37.96,-72.62
37.96,-72.35
37.96,-72.08
37.96,-71.81
37.96,-71.54
37.96,-71.27
37.96,-71.0
37.96,-70.73
37.96,-70.46
37.96,-70.19
37.96,-69.92
37.96,-69.65
37.96,-69.38
37.96,-69.11
37.96,-68.84
37.96,-68.57
37.96,-68.3
37.96,-68.03
37.96,-67.76
37.96,-67.49
37.96,-67.22
37.96,-66.95
37.96,-66.68
37.96,-66.41
37.96,-66.14
38.23,-125.0
38.23,-124.73
38.23,-124.46
38.23,-124.19
38.23,-123.92
38.23,-123.65
38.23,-123.38
38.23,-123.11
38.23,-122.84
38.23,-122.57
38.23,-122.3
38.23,-122.03
38.23,-121.76
38.23,-121.49
38.23,-121.22
38.23,-120.95
38.23,-120.68
38.23,-120.41
38.23,-120.14
38.23,-119.87
38.23,-119.6
38.23,-119.33
38.23,-119.06
38.23,-118.79
38.23,-118.52
38.23,-118.25
38.23,-117.98
38.23,-117.71
38.23,-117.44
38.23,-117.17
38.23,-116.9
38.23,-116.63
38.23,-116.36
38.23,-116.09
38.23,-115.82
38.23,-115.55
38.23,-115.28
38.23,-115.01
38.23,-114.74
38.23,-114.47
38.23,-114.2
38.23,-113.93
38.23,-113.66
38.23,-113.39
38.23,-113.12
38.23,-112.85
38.23,-112.58
38.23,-112.31
38.23,-112.04
38.23,-111.77
38.23,-111.5
38.23,-111.23
38.23,-110.96
38.23,-110.69
38.23,-110.42
38.23,-110.15
38.23,-109.88
38.23,-109.61
38.23,-109.34
38.23,-109.07
38.23,-108.8
38.23,-108.53
38.23,-108.26
38.23,-107.99
38.23,-107.72
38.23,-107.45
38.23,-107.18
38.23,-106.91
38.23,-106.64
38.23,-106.37
38.23,-106.1
38.23,-105.83
38.23,-105.56
38.23,-105.29
38.23,-105.02
38.23,-104.75
38.23,-104.48
38.23,-104.21
38.23,-103.94
38.23,-103.67
38.23,-103.4
38.23,-103.13
38.23,-102.86
38.23,-102.59
38.23,-102.32
38.23,-102.05
38.23,-101.78
38.23,-101.51
38.23,-101.24
38.23,-100.97
38.23,-100.7
38.23,-100.43
38.23,-100.16
38.23,-99.89
38.23,-99.62
38.23,-99.35
38.23,-99.08
38.23,-98.81
38.23,-98.54
38.23,-98.27
38.23,-98.0
38.23,-97.73
38.23,-97.46
38.23,-97.19
38.23,-96.92
38.23,-96.65
38.23,-96.38
38.23,-96.11
38.23,-95.84
38.23,-95.57
38.23,-95.3
38.23,-95.03
38.23,-94.76
38.23,-94.49
38.23,-94.22
38.23,-93.95
38.23,-93.68
38.23,-93.41
38.23,-93.14
38.23,-92.87
38.23,-92.6
38.23,-92.33
38.23,-92.06
38.23,-91.79
38.23,-91.52
38.23,-91.25
38.23,-90.98
38.23,-90.71
38.23,-90.44
38.23,-90.17
38.23,-89.9
38.23,-89.63
38.23,-89.36
38.23,-89.09
38.23,-88.82
38.23,-88.55
38.23,-88.28
38.23,-88.01
38.23,-87.74
38.23,-87.47
38.23,-87.2
38.23,-86.93
38.23,-86.66
38.23,-86.39
38.23,-86.12
38.23,-85.85
38.23,-85.58
38.23,-85.31
38.23,-85.04
38.23,-84.77
38.23,-84.5
38.23,-84.23
38.23,-83.96
38.23,-83.69
38.23,-83.42
38.23,-83.15
38.23,-82.88
38.23,-82.61
38.23,-82.34
38.23,-82.07
38.23,-81.8
38.23,-81.53
38.23,-81.26
38.23,-80.99
38.23,-80.72
38.23,-80.45
38.23,-80.18
38.23,-79.91
38.23,-79.64
38.23,-79.37
38.23,-79.1
38.23,-78.83
38.23,-78.56
38.23,-78.29
38.23,-78.02
38.23,-77.75
38.23,-77.48
38.23,-77.21
38.23,-76.94
38.23,-76.67
38.23,-76.4
38.23,-76.13
38.23,-75.86
38.23,-75.59
38.23,-75.32
38.23,-75.05
38.23,-74.78
38.23,-74.51
38.23,-74.24
38.23,-73.97
38.23,-73.7
38.23,-73.43
38.23,-73.16
38.23,-72.89
38.23,-72.62
38.23,-72.35
38.23,-72.08
38.23,-71.81
38.23,-71.54
38.23,-71.27
38.23,-71.0
38.23,-70.73
38.23,-70.46
38.23,-70.19
38.23,-69.92
38.23,-69.65
38.23,-69.38
38.23,-69.11
38.23,-68.84
38.23,-68.57
38.23,-68.3
38.23,-68.03
38.23,-67.76
38.23,-67.49
38.23,-67.22
38.23,-66.95
38.23,-66.68
38.23,-66.41
38.23,-66.14
38.5,-125.0
38.5,-124.73
38.5,-124.46
38.5,-124.19
38.5,-123.92
38.5,-123.65
38.5,-123.38
38.5,-123.11
38.5,-122.84
38.5,-122.57
38.5,-122.3
38.5,-122.03
38.5,-121.76
38.5,-121.49
38.5,-121.22
38.5,-120.95
38.5,-120.68
38.5,-120.41
38.5,-120.14
38.5,-119.87
38.5,-119.6
38.5,-119.33
38.5,-119.06
38.5,-118.79
38.5,-118.52
38.5,-118.25
38.5,-117.98
38.5,-117.71
38.5,-117.44
38.5,-117.17
38.5,-116.9
38.5,-116.63
38.5,-116.36
38.5,-116.09
38.5,-115.82
38.5,-115.55
38.5,-115.28
38.5,-115.01
38.5,-114.74
38.5,-114.47
38.5,-114.2
38.5,-113.93
38.5,-113.66
38.5,-113.39
38.5,-113.12
38.5,-112.85
38.5,-112.58
38.5,-112.31
38.5,-112.04
38.5,-111.77
38.5,-111.5
38.5,-111.23
38.5,-110.96
38.5,-110.69
38.5,-110.42
38.5,-110.15
38.5,-109.88
38.5,-109.61
38.5,-109.34
38.5,-109.07
38.5,-108.8
38.5,-108.53
38.5,-108.26
38.5,-107.99
38.5,-107.72
38.5,-107.45
38.5,-107.18
38.5,-106.91
38.5,-106.64
38.5,-106.37
38.5,-106.1
38.5,-105.83
38.5,-105.56
38.5,-105.29
38.5,-105.02
38.5,-104.75
38.5,-104.48
38.5,-104.21
38.5,-103.94
38.5,-103.67
38.5,-103.4
38.5,-103.13
38.5,-102.86
38.5,-102.59
38.5,-102.32
38.5,-102.05
38.5,-101.78
38.5,-101.51
38.5,-101.24
38.5,-100.97
38.5,-100.7
38.5,-100.43
38.5,-100.16
38.5,-99.89
38.5,-99.62
38.5,-99.35
38.5,-99.08
38.5,-98.81
38.5,-98.54
38.5,-98.27
38.5,-98.0
38.5,-97.73
38.5,-97.46
38.5,-97.19
38.5,-96.92
38.5,-96.65
38.5,-96.38
38.5,-96.11
38.5,-95.84
38.5,-95.57
38.5,-95.3
38.5,-95.03
38.5,-94.76
38.5,-94.49
38.5,-94.22
38.5,-93.95
38.5,-93.68
38.5,-93.41
38.5,-93.14
38.5,-92.87
38.5,-92.6
38.5,-92.33
38.5,-92.06
38.5,-91.79
38.5,-91.52
38.5,-91.25
38.5,-90.98
38.5,-90.71
38.5,-90.44
38.5,-90.17
38.5,-89.9
38.5,-89.63
38.5,-89.36
38.5,-89.09
38.5,-88.82
38.5,-88.55
38.5,-88.28
38.5,-88.01
38.5,-87.74
38.5,-87.47
38.5,-87.2
38.5,-86.93
38.5,-86.66
38.5,-86.39
38.5,-86.12
38.5,-85.85
38.5,-85.58
38.5,-85.31
38.5,-85.04
38.5,-84.77
38.5,-84.5
38.5,-84.23
38.5,-83.96
38.5,-83.69
38.5,-83.42
38.5,-83.15
38.5,-82.88
38.5,-82.61
38.5,-82.34
38.5,-82.07
38.5,-81.8
38.5,-81.53
38.5,-81.26
38.5,-80.99
38.5,-80.72
38.5,-80.45
38.5,-80.18
38.5,-79.91
38.5,-79.64
38.5,-79.37
38.5,-79.1
38.5,-78.83
38.5,-78.56
38.5,-78.29
38.5,-78.02
38.5,-77.75
38.5,-77.48
38.5,-77.21
38.5,-76.94
38.5,-76.67
38.5,-76.4
38.5,-76.13
38.5,-75.86
38.5,-75.59
38.5,-75.32
38.5,-75.05
38.5,-74.78
38.5,-74.51
38.5,-74.24
38.5,-73.97
38.5,-73.7
38.5,-73.43
38.5,-73.16
38.5,-72.89
38.5,-72.62
38.5,-72.35
38.5,-72.08
38.5,-71.81
38.5,-71.54
38.5,-71.27
38.5,-71.0
38.5,-70.73
38.5,-70.46
